CustomerID,CustomerName,Address,Phone,CustSetupDate,Lat,Lng
TRIUM1,TRIUMPH TRAFFIC,PO BOX 512 MT LEHMAN STATION  ABBOTSFORD  BC V4X 2P7,,2018-02-07 10:31:29,49.0112335,-122.3807709
POLYG1,POLYGON CONSTRUCTION MANAGEMENT,900 - 1333 WEST BROADWAY STREE VANCOUVER  BC V6H 4C2,6048871131,2018-02-07 10:23:02,49.26349399999999,-123.1243701
ELLIS1,ELLISDON CORPORATION,150 - 13775 COMMERCE PARKWAY  RICHMOND  BC V6V 2V4,6042471072,2019-09-12 09:30:04,49.1762837,-123.0723959
CAPEC1,CAPE CONSTRUCTION (2001) LTD.,300 - 68 EAST 2ND AVENUE VANCOUVER  BC  V5T 1B1,6042780912,2019-09-25 09:00:27,49.2690821,-123.1034696
SAFESI,SAFESITE ENVIRONMENTAL INC.,7902 BURDOCK STREET MISSION  BC  V2V 4Y1,7789557233,2018-08-28 10:26:16,49.1458316,-122.3038443
KLSPR1,KLS PROJECTS LTD,15 - 11160 234A STREET MAPLE RIDGE  BC V2W 0B8,,2019-04-16 15:57:06,49.2052872,-122.5721377
BCDRYW,BC DRYWALL INSTALLATIONS LTD.,12140 - 103A AVENUE SURREY  BC  V3V 3G8,7788362076,2018-08-22 10:05:18,49.1903537,-122.8857966
EZEKIE,EZEKIEL - DO NOT USE,10343 240A STREET MAPLE RIDGE  BC  V2W 0G4,6044014697,2018-08-22 12:28:36,49.2077734,-122.5558443
FREEYU,FREE YUMM FOODS,102 - 720 COPPING STREET NORTH VANCOUVER  BC  V7M 3G3,7782383884,2018-08-22 12:32:29,49.3166298,-123.092121
BREAK1,BREAKFAST CLUB OF CANADA,411 - 470 GRANVILLE STREET  VANCOUVER  BC  V6C 1V5,6046852220,2018-08-22 10:25:36,49.2853333,-123.114199
HAEBL1,HAEBLER CONSTRUCTION,46 EAST 3RD AVENUE  VANCOUVER  BC V5T 1C3,,2018-02-07 10:10:18,49.2680344,-123.1035969
PITTM1,PITT MEADOWS PLUMBING & MECHANICAL SYSTEMS,20142 113B AVENUE MAPLE RIDGE  BC V2X 0Y9,6044658622,2020-03-09 17:20:42,49.2086966,-122.6636036
COAST3,COAST TRAFFIC SOLUTIONS,300 - 4180 LOUGHEED HIGHWAY BURNABY  BC  V5C 6A7,6048685570,2019-07-10 11:05:51,49.265405,-123.011037
CLARKP,CLARK PARK PROPERTIES LTD,5645 - 199TH STREET  LANGLEY  BC V3A 1H9,,2017-06-19 16:22:58,49.1053148,-122.6714487
KAMCO1,KAMCON CONSTRUCTION ,998 HARBOURSIDE DRIVE # 12  NORTH VANCOUVER  BC  V7P 3T2,,2018-08-22 15:14:36,,
WESTER,WESTERN CANADIAN FOODS ,#1 - 403 EAST KENT AVENUE VANCOUVER  BC  V5X 4M2,7782273070,2018-06-05 10:43:03,,
GREEN1,GREEN CLEAN ,21709-1424 COMMERCIAL DRIVE   VANCOUVER  BC V5L5G3,,2017-06-19 16:35:20,49.2717299,-123.0693109
SUMOD1,SUMO DEMOLITION ,#580 - 625 HOWE STREET VANCOUVER  BC V6C 2T6,,2018-08-28 10:48:12,,
JOSEPH,JOSEPH REAL PROJECTS,3181 E. 52ND AVENUE VANCOUVER  BC   V5S 1T7,7782357738,2018-08-22 15:13:27,49.2222097,-123.0393081
PARTYW,PARTYWORKS VANCOUVER,13 - 8473 124TH STREET SURREY  BC   V3W 9G4,6045995541,2018-08-28 07:34:13,49.1571139,-122.8793226
RESTOR,RESTORATION SHOP,104 - 366 S.E. KENT AVENUE VANCOUVER  BC  V5X 4N6,6043219651,2018-08-28 08:02:19,49.2080085,-123.0694669
ONESTO,ONESTOP SAFETY SERVICES CORP.,#4 - 99 MORAY STREET PORT MOODY  BC  V3H 3M2,7783719841,2019-07-10 13:41:03,,
HEAVY1,HEAVY INDUSTRIES,4795 NULELUM WAY  TSAWWASSEN  BC V4M 0A6,,2017-06-19 16:39:57,49.0328337,-123.0917609
INSPIR,INSPIRED IMAGE PICTURE COMPANY INC.,1090 EAST GEORGIA STREET VANCOUVER  BC   V6A 2A7,6048747513,2019-03-25 10:16:14,49.2779387,-123.0816826
ANDRE2,ANDREW ROBERTS,307 NEWDALE COURT  NORTH VANCOUVER  BC V7N 3H3,,2017-07-10 16:27:18,49.3513959,-123.0773709
CONTR1,CONTROL PAINTING LTD.,16640 YONGE STREET UNIT 1  NEWMARKET  ON L3X 1A3,,2017-07-10 16:15:13,44.0342106,-79.4756446
CHAMB1,CHAMBERS ELECTRIC,SUITE 101 - 204 CAYER STREET COQUITLAM  BC  V3K 5B1,6045265688,2018-02-07 09:51:56,49.23635789999999,-122.8485008
WILDC1,WILD COAST PRODUCTIONS,14671 BURROWS RD RICHMOND  BC  V6V 1K9,6042485800,2019-07-10 14:38:15,49.1977234,-123.0602381
DHARM1,DHARMESH PATEL,322 6TH AVENUE  NEW WESTMINSTER  BC V3L 1T8,,2018-02-07 09:53:49,49.2144842,-122.9173264
COQINS,COQUITLAM INSULATION LTD.,6416 SUNSHINE COAST HIGHWAY SECHELT  BC   V0N 3A7,6042504406,2018-08-22 10:53:29,49.4675245,-123.7966861
UNOCON,UNO CONCEPTS LTD.,251 CONSUMERS RD #1200 NORTH YORK  ON  M2J 4R3,2895531429,2018-08-28 10:59:02,,
HDBUIL,HD BUILDERS,6746 ACACIA AVENUE BURNABY  BC  V5E 3J7,7786834948,2018-08-22 13:54:52,49.2255924,-122.9495731
KANEXI,KANEX INDUSTRIAL SERVICES,33096 BEST AVENUE MISSION  BC  V2V 2T1,6045391884,2018-08-22 15:15:03,49.1508163,-122.3079348
THINDP,THIND PROPERTIES LTD.,4211 KINGSWAY BURNABY  BC V5H 1Z6,6044517780,2018-08-28 10:53:03,49.2324893,-123.0107308
DORVAL,DOR-VAL MANUFACTURING LTD.,11800 BOUL LAURENTIEN ST-LAURENT  QC,5143367780,2020-03-02 13:11:43,45.5235525,-73.71030739999999
SOLID1,SOLID GROUND CONTRACTING,YUKON & 5TH AVENUE  VANCOUVER  BC V5Y 4B1,6132880292,2018-02-07 10:28:00,35.5067215,-97.76254410000001
NOVISM,NOVIS MAINTENANCE SOLUTIONS LTD.,309 - 5148 48TH AVENUE DELTA  BC  V4K 5B6,6043652908,2020-03-23 12:38:44,49.0899703,-123.080933
WESTFR,WEST FRASER HOLDINGS LTD,13070-115 AVENUNE   SURREY  BC V3R 2T9,6045828500,2019-07-12 09:11:52,49.2107322,-122.8599398
SUNBE1,SUNBELT RENTALS,93 NORTH BEND STREET  COQUITLAM  BC V3K 6N1,,2018-02-07 10:29:42,49.232173,-122.8199694
MOSAIC,MOSAIC AVENUE CONSTRUCTION LTD,500 - 2609 GRANVILLE STREET VANCOUVER  BC  V6H 3H3,7785496545,2018-08-27 15:27:06,49.2624569,-123.1390545
BEACHV,BEACHVIEW DEVELOPMENTS LTD.,305 - 1168 HAMILTON STREET VANCOUVER  BC  V6B 2S2,6047284440,2018-08-22 10:08:43,49.2751929,-123.122024
VANSC1,VANS CANADA,65 E 5TH AVENUE  VANCOUVER  BC V5T 1G7,,2018-08-28 11:04:58,49.26660829999999,-123.1033121
DIVIS7,DIVISION 2 GROUP,10553 120TH STREET  SURREY  BC V3V 4G5 ATTN:  ACCOUNTS PAYABLE,,2020-03-09 09:36:53,49.1945621,-122.8887714
BIRDCO,BIRD CONSTRUCTION GROUP,UNIT 2370-BUILDING 2000 RICHMOND  B.C. V6W 0A5,6042714600,2018-08-22 10:17:56,49.1643684,-122.9880305
VALLVI,VALLEY VIEW MEMORIAL GARDENS,14644 72 AVENUE SURREY  BC V3S 2E7,6045967196,2018-08-28 11:00:41,49.1300731,-122.8178892
BCPLAC,BC PLACE,777 PACIFIC BLVD VANCOUVER  BC  V6B 4Y8,6046613450,2018-08-22 10:08:04,49.276585,-123.1116581
NUCORE,NUCOR ENVIRONMENTAL,#2 - 5250 185A STREET SURREY  BC  V3S 7A4,6045766625,2018-08-27 15:34:37,,
METROV,METRO VANCOUVER ABORIGINAL EXECUTIVE,#4 - 1607 EAST HASTINGS STREET VANCOUVER  BC  V5L 1S7,7789915910,2018-08-22 15:39:36,,
EMBER1,EMBERS STAFFING SOLUTIONS,310 - 111 WEST HASTINGS STREET VANCOUVER  BC V6B 1H4,,2020-03-23 09:42:31,49.2828576,-123.1104233
WORLD1,WORLD CONSTRUCTION,360 FOURNEAU ROAD   PARKSVILLE  BC V9P 2J9,,2017-07-10 17:48:26,49.3016117,-124.2893159
PACIF9,PACIFIC BUILDING ENVELOPE MAINTENANCE LTD,#106-7201 72 STREET  DELTA  BC V4G 1M6,6049406056,2018-02-07 10:20:52,,
BATTI3,BATTISTON HOMES,1217 GORDON AVENUE  WEST VANCOUVER  BC V7T 1R1,6049222122,2018-02-07 09:46:41,49.3325022,-123.1491179
FRESTA,FRESH START RECYCLING & DISPOSAL LTD.,107 - 237 EAST 4TH AVENUE VANCOUVER  BC V5T 4R4,6046376400,2018-09-28 15:49:38,49.2673575,-123.1028789
AIRCOT,AIRCO TRANSPORTATION SERVICES,145 - 4840 MILLER ROAD RICHMOND  BC  V7B 1K7,6042790345,2018-08-22 09:51:10,49.1902455,-123.1729862
SKOOKU,SKOOKUM CATERING INC.,2856 MUNDAY PLACE N. VANCOUVER  BC.  V7N 4L2,7789283463,2018-08-28 10:33:47,49.3343115,-123.0534233
UNITSC,UNITED SCAFFOLD SUPPLY CO. INC.,103 - 5371 REGENT STREET BURNABY  BC  V5C 4H4,6042059989,2018-08-28 10:58:52,49.2585434,-122.9860522
MAINEX,MAINLAND EXTERIOR STUCCO RESTORATIONS INC.,103 - 5371 REGENT STREET BURNABY  BC  V5C 4H4,6042059989,2018-08-22 15:25:40,49.2585434,-122.9860522
WHITCO,DO NOT USE - WHITEWATER CONCRETE,,,2018-08-28 11:26:55,,
SCHULZ,SCHULZ CONSTRUCTION,4230 DOLLAR ROAD NORTH VANCOUVER  BC  V7G 1A6,6047906667,2018-08-28 10:28:12,49.30853579999999,-122.9545422
VANMAR,VANMAR CONSTRUCTORS 1066 INC.,101B  30701 SIMPSON ROAD ABBOTSFORD  BC  V2T 6Y7,6048820700,2019-01-14 10:17:28,49.0470293,-122.3727172
SOUREL,SOURCE ELECTRICAL SERVICES,2409A MAIN STREET WEST WEST KELOWNA  BC  V4T 2H9,2502155078,2018-10-23 15:04:51,49.829399,-119.6260881
METRO1,METROPOLITAN FINE PRINTERS,1435 E PENDER STREET  VANCOUVER  BC V5L 1V7,,2017-06-19 17:12:31,49.2805904,-123.0748277
CRESS1,CRESSEY  (KINGSWAY)  DEVELOPMENT LLP,#200 - 555 WEST 8TH AVENUE  VANCOUVER  BC   V5Z 1C6,6046831256,2018-02-07 10:55:03,,
CWLCO1,CWL CONTRACTING LTD.,104 - 3550 MT. LEHMAN ROAD  ABBOTSFORD  BC V4X 2M9,,2018-03-21 10:20:11,49.0663446,-122.3800698
BARS,BARS PROGRAM,7112 W. JEFFERSON AVE  #312 LAKEWOOD  CO 80235,8775405500,2018-08-22 10:04:19,,
MOTCON,MOTT CONTRACTING,#7 - 900 W. 17TH AVENUE NORTH VANCOUVER  BC  V7P 3K5,7782328870,2018-08-27 15:27:38,,
CHRISL,CHRIS LLOYD CONTRACTING,208 - 607 EAST 8TH AVENUE VANCOUVER  BC  V5T 1T2,6048312624,2018-08-22 10:48:07,49.2636165,-123.1001829
TITANR,TITAN REINFORCING LTD.,2072 SPRINGER AVENUE BURNABY  BC  V5B 3M5,6048687336,2018-08-28 10:53:49,49.26533269999999,-122.9864985
TOWER1,TOWER ROOFING INC.,14 - 6299 144 STREET SURREY  BC V3X 1A2,,2018-08-28 10:54:44,49.1164868,-122.8246481
LUCTRE,LUC TREMBLAY CONTRACTING,1485 LYNN VALLEY ROAD NORTH VANCOUVER  BC  V7J 2A7,6046160143,2018-08-22 11:49:40,49.3393838,-123.0332981
TURNER,TURNER CONSTRUCTION COMPANY,1601 - 700 WEST PENDER STREET VANCOUVER  BC  V6C 1G8,6042507718,2019-06-10 10:14:04,49.2848078,-123.1154877
RUSCO1,RUSCO ENTERPRISES ,2410 MARINE DRIVE   VANCOUVER  BC V5V 1L1,6049259095,2018-02-07 11:08:04,49.2224949,-123.1624208
SKYMA1,SKYMARK DEVELOPMENTS INC,115- 11960 HAMMERSMITH WAY  BURNABY  BC V5A 5C9,6047736954,2018-08-28 10:34:09,49.1273656,-123.1000029
KFAHO1,KFA HOMES LTD ,7664 STANLEY CRESCENT BURNABY  BC V5E2T7,6045832171,2018-02-07 10:13:40,49.2316233,-122.9523054
CENTR1,CENTREVILLE ,900 - 1095 WEST PENDER STREET VANCOUVER  BC V6E 2M6,6046859192,2019-07-24 17:36:40,49.2859316,-123.1168163
FORTU1,FORTUNE TILE INSTALLATION ,1748 HEATHER AVENUE  PORT COQUITLAM  BC V3B 2L1,7789388998,2018-07-23 08:46:04,49.2800591,-122.763098
SANDRI,RICHARD SANDERS,1345 WHITBY ROAD WEST VANCOUVER  BC  V7S 2N4,6042902834,2018-08-28 10:27:11,49.3485887,-123.1551252
SAWCHU,SAWCHUK DEVELOPMENTS CO. LTD.,486 ADAMS ROAD KELOWNA  BC  V1X 7S1,2508630696,2018-08-28 10:27:32,49.9261726,-119.3898085
GLOBAL,GLOBAL PACIFIC GLAZING,1 - 2416 WEST 5TH AVENUE VANCOUVER  BC  V6K 1S8,6047336267,2019-07-15 12:09:43,49.2671116,-123.1603768
FORMA1,FORMA CONCRETE LTD.,2408 24TH  AVENUE  VERNON  BC V1T 8X3,,2017-07-10 17:12:02,50.2590023,-119.2633235
KINGD1,KINGDOM BUILDERS,217 - 949 WEST 3RD STREET  NORTH VANCOUVER  BC V7P 3P7,,2018-02-07 10:14:03,49.3151231,-123.0809021
VALOR1,VALOROSO FOODS,1467 SUTHERLAND AVENUE  KELOWNA  BC V1Y 5Y4,2508603631,2018-02-07 10:33:58,49.88000359999999,-119.4666039
JERIC1,JERICHO TENNIS CLUB,3837 POINT GREY ROAD  VANCOUVER  BC  V6R1B3,6042212827,2018-08-22 15:09:35,49.2724414,-123.1894442
PCCCL1,PCC CLEANING SERVICES,1380 CAMMERAY ROAD  WEST VANCOUVER  BC V7S 2N3,,2018-02-07 10:21:48,49.34835899999999,-123.160754
MARVIN,MARVIN WINDOWS INC.,101 - 2999 UNDERHILL AVENUE BURNABY  BC  V5A 3C2,,2018-08-22 15:36:04,49.2582388,-122.9284507
SMITH1,SMITH BROS. & WILSON (B.C.) LTD,8729 AISNE STREET  VANCOUVER  BC V6P 3P1,,2018-02-07 10:27:52,49.2069273,-123.1223756
KITSI1,KITSILANO CONSTRUCTION & DESIGN  LTD.,#202 - 4676 MAIN STREET  VANCOUVER  BC V5V 3R7,,2018-02-07 10:14:14,,
QMENV,QM ENVIRONMENTAL LP,3580 LAIRD ROAD  UNIT 1 MISSISSAUGA  ON L5L 5Z7,6042382246,2018-09-26 13:45:00,43.5190154,-79.7026498
HXBIA,HASTINGS CROSSING BIA,210-128 WEST HASTINGS STREET VANCOUVER  BC V6B 1G8,,2019-03-27 00:00:00,49.2818923,-123.1081835
WESTLA,WESTLAM INDUSTRIES,19755 98TH AVENUE  LANGLEY  BC V1M 2X5,6048882894,2018-02-07 10:37:04,49.1810025,-122.6753611
STAGED,STAGEDOOR TECHNICAL,4A - 7157 HONEYMAN STREET DELTA  BC  V4G 1E2,6047573610,2019-06-17 09:49:56,49.132591,-123.0194491
ELKHO1,ELKHORN CONSTRUCTION LTD.,27327 - 33A AVENUE ALDERGROVE  BC  V4W 4A7,7785547625,2018-02-07 09:55:11,49.06313489999999,-122.4657386
RICHM1,RICHMOND STEEL RECYCLING LTD.,11760 MITCHELL ROAD  RICHMOND  BC V6V 1V8,6043263269,2018-02-07 10:25:58,49.201981,-123.09061
ABERD1,ABERDANE CONSTRUCTION LTD,#500 - 123 CAMBIE STREET  VANCOUVER  BC V6B 1B8,,2017-06-19 16:03:51,,
CDCCO1,CDC CONSTRUCTION,#300 - 16 W 4TH AVENUE   VANCOUVER  BC V5Y 1G3,,2018-02-07 09:51:41,,
INKQUE,INK QUEST,15462 - 131 AVENUE NW EDMONTON  AB  T5V 0A1,7804544321,2019-07-30 00:00:00,53.5919979,-113.5870796
OASDE,OASIS DECK INC.,#512  105 - 7655 EDMONDS ST BURNABY  BC  V3N 0C3,4038756494,2018-08-27 15:35:27,,
COLLAB,COLLABORATIVE EDUCATION,742 PICKERING BEACH ROAD AJAX  ONTARIO   L1S 3K8,4169095213,2018-08-22 10:53:10,43.8334564,-79.003424
EURODE,EUROPEAN DESIGN COMPANY,5358 KEW CLIFF ROAD WEST VANCOUVER  BC  V7W 1M2,6047800717,2018-08-22 12:26:56,49.3499229,-123.266809
NAVARI,NAVARIK,400 - 56 EAST 2ND AVENUE VANCOUVER  BC  V5T 1B1,6046330018,2018-08-27 15:32:01,49.2661755,-123.0959935
GEOPAC,GEOPACIFIC CONSULTANTS LTD.,1779 WEST 75TH AVENUE VANCOUVER  BC  V6P 6P2,6045187110,2018-08-22 11:51:32,49.2069153,-123.1474284
CHINT1,CHINTZ AND COMPANY,950 HOMER STREET  VANCOUVER  BC V6B 2W7,,2017-06-19 16:22:31,49.2777208,-123.1194128
HOULEE,HOULE ELECTRIC LIMITED,5050 NORTH FRASER WAY  BURNABY  BC V5J 0H1,,2017-06-19 16:40:15,49.19943379999999,-123.0033578
ALLWE1,ALL-WEST SPRAY-ON INSULATION LTD.,14014- 57A AVENUE  SURREY  BC V3X 2W3,,2017-06-19 16:04:40,49.107651,-122.8343576
PENFO1,PENFOLDS ROOFING INC.,2230 HARTLEY AVENUE COQUITLAM  BC V3K 6X3,6042544663,2018-05-31 10:41:15,49.225629,-122.8328693
SOLTE1,SOLTERRA CONST - USE CENTURA,460 FRASER VIEW PLACE  DELTA  BC V3M 6H4,6045286010,2018-02-07 10:28:08,49.159639,-122.9535642
BATTE1,BATTERED WOMEN'S SUPPORT SERVICES,PO BOX 21503 1424 COMMERCIAL D VANCOUVER  BC  V5L 5G2,,2018-08-22 10:04:50,49.28066339999999,-123.0667253
BARRYM,BARRY MACPHERSON - USE BC HOTEL,(see BC HOTEL SERVICES),6043061111,2020-03-09 09:40:25,48.4205556,-123.3725
AUTOH1,AUTOHOUSE TECHNOLOGIES INC.,201 - 1551 JOHNSTON STREET VANCOUVER  BC V6H 3R9,,2018-08-22 10:02:38,49.2718105,-123.1347518
EVERYD,EVERYDAY BUILDING SOLUTIONS,150 - 10451 SHELLBRIDGE WAY RICHMOND  BC V6X 2W9,6046004301,2018-08-22 12:27:37,49.1872844,-123.1063164
CARIO1,CARION CONSTRUCTION,118/128 - 7441 VANTAGE WAY  DELTA  BC V4G 1C9,,2018-02-07 09:51:07,49.13810650000001,-123.0184818
RALFBO,RALF BOUMA HOME RENOVATIONS,3485 MARIGOLD PLACE  QUALICUM BEACH  BC V9K 1X9,,2017-06-19 16:55:37,49.3059342,-124.5045086
SUMBRO,SUMMIT BROOKE CONSTRUCTION,104 - 31324 PEARDONVILLE RD ABBOTSFORD  BC V2T 6K8,6046268539,2018-08-28 10:47:29,49.0455753,-122.3715038
ANTHEM,ANTHEM PROPERTIES GROUP,1100 - 1055 DUNSMUIR STREET VANCOUVER  BC  V7X 1K8,6047196444,2019-08-27 11:53:54,49.279897,-123.110629
SERENE,SERENE CLEANING GROUP,706  555 WEST 28TH STREET NORTH VANCOUVER  BC  V7N 2J6,7788353079,2018-08-28 10:30:25,49.3350885,-123.0866461
PDMOOR,PD MOORE HOMES INC,206 - 4388 STILL CREEK DRIVE BURNABY  BC V5C 6C6,6043454663,2018-08-28 07:35:23,49.26011279999999,-123.0056531
SEEDAN,SEED AND NOURISH,#2 - 858 EAST 6TH AVENUE VANCOUVER  BC  V5Y 1M1,7788461239,2019-03-20 10:00:38,,
FLYNN1,FLYNN GROUP OF COMPANIES,19175 22ND AVENUE  SURREY  BC V3Z 3S6,7788795530,2018-08-22 12:30:27,49.0427171,-122.6921761
SENWI1,SEAN WIENS,2285 PHILIP AVENUE  NORTH VANCOUVER  BC V7P 2W7,7786885807,2018-08-28 10:30:07,49.330749,-123.11316
BAYSW1,BAYSWATER CONSTRUCTION MANAGEMENT,515 FIFTH STREET NELSON  BC  V1L 2W9,,2018-08-22 10:05:11,49.5030771,-117.2756273
LASNIE,LASNIER WALLACE CONSTRUCTION INC.,201 - 341 3RD STREET WEST  NORTH VANCOUVER  BC V7M 7G3,7789528008,2018-09-21 11:51:37,49.3148098,-123.0801728
ACTIO1,ACTION MOVERS INC,2725 LAKE CITY WAY  BURNABY  BC V5A 2Z6,,2017-06-19 16:04:04,49.2597588,-122.9380194
YELLOR,YELLOW RIDGE CONSTRUCTION LTD,200 - 2605 CLARKE STREET PORT MOODY  BC V3H 1Z4,6049362605,2020-03-02 00:00:00,49.277584,-122.8541052
ISLPRE,ISLAND PRECISION MANUFACTURING LTD,6660 BUTLER CRESCENT VICTORIA  BC V8M 2G8,2508836638,2018-08-22 14:29:52,48.5632256,-123.4202553
OPENDO,OPEN DOOR GROUP,30 E. 6TH AVENUE VANCOUVER  BC  V5T 1J3,7783854676,2018-08-27 15:38:08,49.2653465,-123.1040125
ETROCO,ETRO CONSTRUCTION LIMITED,4727 HASTINGS STREET BURNABY  B.C. V5C 2K8.,6044920920,2019-05-22 13:48:12,49.2812233,-122.9960719
STYLUX,STYLUX DESIGN & CONSTRUCTION,775 - 333 BROOKSBANK AVENUE NORTH VANCOUVER  BC  V7J 3S8,6042351935,2018-08-28 10:46:14,49.31008689999999,-123.0416152
094014,0940149 BC LTD.,3553 WEST 23RD AVENUE  VANCOUVER  BC,,2019-03-25 08:38:04,49.2521912,-123.1833269
2975OA,2975 OAK - DO NOT USE,,,2018-02-07 15:50:41,,
AGDEM1,A & G DEMOLITION,2671 FINLAYSON COURT  RICHMOND  BC V6X 3M5,7788470385,2017-06-19 16:04:24,49.1952229,-123.1129297
A52WAR,A52 WAREHOUSE INC.,#2 - 20146 100A AVE  LANGLEY  BC  V1M 3G2,6048810251,2017-06-19 16:03:45,,
ABSTR1,ABSTRACT HOMES,1457 RUPERT ST  VANCOUVER  BC V5K 4L6,6042405306,2017-06-19 16:03:57,49.271775,-123.0341166
ACEDE1,ACE DEMOLITION,PO BOX 43 MILNER  LANGLEY  BC V0X 1T0,6043543560,2017-06-19 16:03:59,49.1271995,-122.6235096
ADARAC,ADARA CONETEC,12140 VULCAN WAY  RICHMOND   BC  V6V 1J8,6042734311,2017-06-19 16:04:08,49.1935872,-123.0897582
AEGLIV,AEG LIVE,SUITE 501- 4570 WILSHIRE BLVD  LOS ANGELES  CA,,2017-06-19 16:04:17,34.061669,-118.3290554
ALAND1,ALAN DAWSON LANDSCAPING,1665 SHERLOCK AVE  BURNABY  BC V5A 2M9,,2017-07-10 16:26:22,49.2692529,-122.9564554
MULPRO,MULBERRY PROPERTY GROUP LTD.,208 - 828 HARBOURSIDE DRIVE NORTH VANCOUVER  BC  V7P 3R9,6049732206,2018-08-27 15:28:07,49.3147283,-123.0956615
HEABRA,HEATHERBRAE BUILDERS CO. LTD.,140 - 12371 HORSESHOE WAY RICHMOND  BC V7A 4X6,6048416207,2018-08-22 13:56:01,49.1254557,-123.0973245
TIERRA,TIERRA SOL CERAMIC TILE LTD.,50 KENVIEW BLVD BRAMPTON  ON  L6T 5S8,9057893764,2018-08-28 10:53:37,43.7402098,-79.6456491
CANMAS,CANADIAN MASTER BUILDER CONSTRUCTION LTD.,39 WILDWOOD DRIVE PORT MOODY  BC  V3H 4M5,6042508808,2018-08-22 10:28:45,49.2939649,-122.8316831
KOREVE,KORE VENTURES,110 -19140 28TH AVENUE SURREY  BC  V3Z 6M3,6043184009,2018-08-22 15:19:19,49.0519714,-122.6930333
ANDRE4,ANDREW PELLER,1000-1200 W. 73RD AVE  VANCOUVER  BC  V6P 6G5,6042679463,2017-06-19 16:05:09,49.2039694,-123.1339295
APPIA1,APPIA DEVELOPMENTS (2001) LTD.,#1200 - 4445 LOUGHEED HWY BURNABY  BC V5C 0E4,,2017-08-16 14:26:55,,
AQUILI,ADC MANAGEMENT LP,89 WEST GEORGIA STREET VANCOUVER  BC  V6B 0N8,6046878813,2019-05-22 16:10:15,49.27774789999999,-123.1097082
2975O1,2975 OAK ST. LP,510 W. HASTINGS 2ND FLOOR VANCOUVER  BC V6B 1L8,6048614005,2017-07-10 16:25:29,49.28398749999999,-123.1124277
ARROWM,ARROW MARINE SERVICES,-,,2017-06-19 16:05:23,,
BLUEG1,BLUE GREEN PRODUCTIONS,140 - W. 23RD STREET NORTH VANCOUVER  BC  V7M 2B2,6047225601,2018-08-22 10:20:02,49.3304941,-123.0740307
BOFFOF,BOFFO FAMILY OF COMPANIES,1391 VENABLES STREET VANCOUVER  BC  V5L 2G1,,2018-08-22 10:21:21,49.276985,-123.0754549
AGARDE,A GARDENER & A GENTLEMAN,1660 CLIFF AVENUE BURNABY  BC V5A 2K2,6043195302,2018-08-22 09:49:44,49.269051,-122.958603
BOSAC1,BOSA DEVELOPMENT,1300 - 2025 WILLINGDON AVENUE BURNABY  BC  V5C 0J3,6042940666,2018-08-22 10:22:48,49.26604,-123.003616
BOUYG1,BOUYGUES CONSTRUCTION,200-1500 WEST GEORGIA ST  VANCOUVER  BC V6G 2Z6,,2017-06-19 16:06:45,49.2798949,-123.1142106
BRIDGE,BRIDGE ELECTRIC,11091 HAMMERSMITH GATE  RICHMOND  BC  V7A 5E6,,2017-06-19 16:20:46,49.127801,-123.102392
BUTLE1,BUTLER BROTHERS CONSTRUCTION,19-40137 GOVERNMENT ROAD  SQUAMISH  BC V8B 0N7,,2017-06-19 16:21:04,49.72828819999999,-123.1537562
FNFISH,FIRST NATIONS FISHERIES SOCIETY,320 - 1200 WEST 73RD AVENUE VANCOUVER  BC V6P  6G5,7783796470,2019-02-12 10:33:39,49.2041247,-123.1332583
BYTHEY,BY THE YARD,333 BOUNDARY ROAD  VANCOUVER  BC   V5K 4S1,6042941495,2017-06-19 16:21:08,49.2818426,-123.023858
LUXHOS,LUX HOSPITALITY,800 - 333 SEYMOUR STREET VANCOUVER  BC  V6B 5A6,7789608139,2019-12-02 13:39:54,49.280081,-123.1193045
CITYO1,CITY OF VANCOUVER,PO BOX 7757  VANCOUVER  BC V6B 0L5,6048716026,2017-07-24 16:52:06,49.279879,-123.1158861
AEROGE,AERO GEOMETRICS LTD.,209 - 837 WEST HASTINGS STREET VANCOUVER  BC  V6C 3N6,6044088740,2019-08-28 12:07:11,49.282852,-123.1096637
CLAYC1,CLAY CONSTRUCTION INC.,26055 5A AVE  LANGLEY  BC V4W 2K6,6045055964,2017-06-19 16:23:06,49.0120273,-122.4963426
CLEARL,CLEARLY PLUMBING LTD.,1029 RIDGEWAY PO BOX 1326  COQUITLAM  V3J 1S6,,2017-06-19 16:23:17,49.2499391,-122.8652242
CONTRA,CONTRADA ENTERPRISES,4557 KNIGHT ST  VANCOUVER  BC  V5N 3M8,,2017-06-19 16:23:46,49.24365599999999,-123.076582
CRESCO,CRESCO DEVELOPMENTS INC.,5230 ASH STREET  VANCOUVER  BC   V5Z 3G4,6047283982,2017-06-19 16:24:04,49.23798499999999,-123.1173923
DALLAS,DALLAS WATT DEMO LTD.,149 - 20033 - 70TH AVENUE LANGLEY  BC V2Y 3A2,,2017-06-19 16:24:27,49.13016349999999,-122.6676615
DECAI1,DE CAIGNY CONSTRUCTION,13036 61B AVE  COQUITLAM  BC V3C 4E4,,2017-06-19 16:24:44,49.2702289,-122.7907862
DIVINE,DIVINE INTERVENTION,#820 - 750 WEST PENDER ST.  VANCOUVER  BC V6C 1G8,6044880866,2017-06-19 16:25:03,,
