Customer,TermsCode,CustomerName,Address,Cityline,Contact,Phone,DiscountType,SalesCode,DateLastActive,Taxable,SalesTaxExemptNo,InvoiceTaxExemptNo,CreditLimit,YTDInterest,YTDSales,Balance,PrintStatement,CustomerType,InvoiceFormat,DefaultOtFactor,SuspendService,CustSetupBy,CustSetupDate,Fax,EmailAddress,LocationId,ShareAcrossLocations,Locality,ETimeCardStyle,Website
VICTO1,A,VICTOR ERIC PREMIUM HOMES LTD,15 EAST 3RD AVENUE ,VANCOUVER, BC V5T 1C5,,6046770021,,,2019-07-05 00:00:00,False,,,5000,0,2001.9,0,True,O,A,50,False,ACCREC1,2018-02-07 10:35:52,,PAYABLE@VICTORERIC.COM, JASUNCION@VICTORERIC.COM,1,False,,0,
MARCO2,A,MARCON - DO NOT USE,,,,,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 10:16:18,,,1,False,,0,
CMISAL,A,CMI SALES INC.,79 PRAIRIE PLACE,ROCKYVIEW COUNTY, AB  T1X 0K2,,4035401392,,,2019-05-10 00:00:00,True,,,2000,0,415.2,0,True,O,A,50,False,ACCREC1,2019-04-30 11:38:40,,ACCTNG@CMISALES.COM;  KELLY@CMISALES.COM,1,False,,0,
APEXRE,A,APEX EVENT RENTALS,4027 PHILLIPS AVENUE,BURNABY, BC  V5A 2X4,,6044203773,,,2019-05-31 00:00:00,True,,,5000,0,2763.71,0,True,O,A,50,False,ACCREC1,2019-05-15 09:28:39,,ACCOUNTSPAYABLE@APEXEVENTS.EVENTS,1,False,,0,
MJPVE1,A,MJP VENTURES LTD,402 - 2345 DUNDAS ST,VANCOUVER, BC  V5L 1K2,,6042539444,,,2017-09-22 00:00:00,False,,,1000,0,3586.58,0,True,O,A,50,False,ACCREC1,2018-08-27 15:24:22,,SP9456@TELUS.NET,1,False,,0,
DARWI1,A,DARWIN CONSTRUCTION,404 - 197 FORESTER STREET,NORTH VANCOUVER, BC V7H 0A6,,6049297944,,DOUG,2020-03-13 00:00:00,True,,,200000,0,108523.8,0,True,O,G,50,False,ACCREC1,2019-07-17 08:16:06,,ACCOUNTING@DARWIN.CA,1,False,,0,
VINTOP,A,VINTOP DEVELOPMENT CORPORATION,2399 - 650 WEST GEORGIA ST,VANCOUVER, BC V6B 4N8,,7789870966,,,2019-12-13 00:00:00,True,,,5000,0,5125.67,0,True,O,A,50,False,ACCREC1,2019-06-19 09:20:30,,SIWENZH909@GMAIL.COM;  TRACYDJP@GMAIL.COM,1,False,,0,
MODNIA,A,MODERN NIAGARA VANCOUVER INC.,200 - 788 HARBOURSIDE DRIVE,NORTH VANCOUVER, BC  V7P 3R7,,6049804891,,,2020-02-28 00:00:00,True,,,5000,0,649.95,0,True,O,G,50,False,ACCREC1,2019-06-21 11:29:23,,APMNV@MODERNNIAGARA.COM,1,False,,0,
KAREEN,A,KARE ENVIRONMENTAL LTD.,9311 RIVER DRIVE,RICHMOND, BC  V6X 1Z1,,6048347999,,,2019-10-11 00:00:00,True,,,0,0,5006.17,0,False,O,G,50,True,ACCREC1,2020-03-09 09:50:32,,ACCOUNTING@KAREGROUPCANADA.COM;  CONNIE@KAREGROUPCANADA.COM,1,False,,0,
VANGLO,A,VANGLO SUSTAINABLE CONSTRUCTION GROUP LTD,2623 29TH AVENUE EAST,VANCOUVER, BC  V5R 1V3,,6047082243,,,2019-06-28 00:00:00,True,,,5000,0,155.7,0,True,O,A,50,False,ACCREC1,2019-06-19 09:47:09,,LINDA@VANGLO.CA;  NEIL@VANGLO.CA,1,False,,0,
JOHNSO,A,JOHNSON-LANCASTER AND ASSOCIATES, INC.,13031 US HWY 19N,CLEARWATER, FL 33764-7224,,7274106137,,DOUG,2018-07-06 00:00:00,False,,,25000,0,27258.6,0,True,O,A,50,False,ACCREC1,2018-02-07 10:12:35,,AP@JOHNSON-LANCASTER.COM,1,False,,0,
FOODB,A,GREATER VANCOUVER FOOD BANK,8345 WINSTON ST,BURNABY, BC V5A 2H3,,6048763601,,,2020-02-21 00:00:00,True,,,5000,0,2169.87,0,True,O,A,50,False,BOFFICE1,2019-12-20 15:13:52,,CRAIGE@FOODBANK.BC.CA;  AP@FOODBANK.BC.CA,1,False,,0,
509CLA,A,509 CLARK ROAD ,509 CLARK ROAD  ,BURNABY, BC V3J3X3,,,,,,False,,,0,0,0,0,True,O,A,50,False,SUPER,2017-06-19 16:03:41,,,1,False,,0,
MAGUST,A,MAGUSTA BURQUITLAM ONE DEVELOPMENT,5645 - 199TH STREET ,LANGLEY, BC V3A 1H9,,,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 10:15:39,,ACCOUNTING@MARCON.CA,1,False,,0,
PCLCO1,A,PCL CONSTRUCTORS  WESTCOAST,310 - 13911 WIRELESS WAY,RICHMOND, BC V6V 3B9,,6042415200,,,2020-03-13 00:00:00,False,,,60000,0,93944.31,0,True,O,G,50,False,ACCREC1,2020-01-23 10:43:12,,BCREGIONAP@PCL.COM,1,False,,0,
QUINT1,A,QUINTON CONSTRUCTION LTD.,350 - 1275 WEST 6TH AVENUE,VANCOUVER, BC V6H 1A6,,6046810777,,DOUG,2018-08-10 00:00:00,False,,,5000,0,2856.73,0,True,O,A,50,False,ACCREC1,2018-02-07 10:23:54,,INFO@QUINTONCONSTRUCTION.COM,1,False,,0,
RWLOG,A,TERRAMAX LOGISTICS CORP.,101 - 19110 24 AVENUE,SURREY, BC V3Z 3S9,,6043853381,,SURR,2018-03-09 00:00:00,True,,,5000,0,2152.46,0,True,O,A,50,False,ACCREC1,2018-08-28 10:25:48,,INVOICES@TERRAMAXLOGISTICS.COM,1,False,,0,
MENZIE,A,MENZIES AVIATION (CANADA) LTD.,3611 JERICHO ROAD,RICHMOND, BC  V7B 1M3,,6048303355,,,2018-09-14 00:00:00,True,,,10000,0,7939.44,0,True,O,A,50,False,ACCREC1,2018-08-22 11:33:25,,GERALDINE.CASTILLOTE@MENZIESAVIATION.COM,1,False,,0,
RHINOW,A,RHINO WRAP & SCAFFOLDING SERVICES INC.,11281 150 STREET,SURREY, BC  V3R 4E1,,7788759033,,SURR,2019-07-26 00:00:00,True,,,5000,0,519,0,True,O,A,50,False,ACCREC1,2019-08-30 13:28:19,,CKBOOKKEEPING1@GMAIL.COM;  JASONHEBB@GMAIL.COM,2,False,,0,
HYLOFT,A,HYLOFT MANAGEMENT (2015) LTD.,200 - 1111 WEST GEORGIA STREET,VANCOUVER, BC  V6E 4S4,,6043076228,,,2019-07-05 00:00:00,True,,,5000,0,415.2,0,True,O,A,50,False,ACCREC1,2019-07-03 16:58:24,,EDDY@HOLBORN.CA,1,False,,0,
KAREEA,A,KARE EARTHWORKS LTD.,9311 RIVER DRIVE,RICHMOND, BC  V6X 1Z1,,6048347999,,,2019-09-13 00:00:00,True,,,5000,0,3242.04,0,False,O,G,50,True,ACCREC1,2019-10-21 10:30:48,,ACCOUNTING@KAREGROUPCANADA.COM;  CONNIE@KAREGROUPCANADA.COM,1,False,,0,
INDFLO,A,INDUSTRIAL FLOOR SYSTEMS,1546 DERWENT WAY, UNIT 209B,DELTA, BC  V3M 6M4,,7806281850,,,2019-11-29 00:00:00,True,,,5000,0,12766.85,0,True,O,A,50,False,ACCREC1,2019-07-24 16:08:04,,MCRANE@CENTRALPAINTING.COM;  ADMINWEST@INDUSTRIALFLOORSYSTEMS.COM,1,False,,0,
PHANTO,A,PHANTOM MFG (INT'L) LTD.,30451 SIMPSON ROAD,ABBOTSFORD, BC  V2T 6C7,,6048553654,,,2019-07-05 00:00:00,True,,,3000,0,0,0,True,O,A,50,False,ACCREC1,2019-07-08 09:06:12,,JGRZESIAK@PHANTOMSCREENS.COM;  BDAVIES@PHANTOMSCREENS.COM,3,False,,0,
FROUDE,A,FROUDE MANAGEMENT INC.,1007 - 1028 BARCLAY STREET,VANCOUVER, BC  V6E 0B1,,6043683403,,,2019-07-10 00:00:00,True,,,5000,0,0,0,True,O,A,50,False,ACCREC1,2019-07-10 09:50:53,,RYAN@FROUDEGROUPS.COM,1,False,,0,
NEWELE,A,NEW ELEVATION CIVIL CONSTRUCTION INC.,1029 RIDGEWAY AVENUE,COQUITLAM, BC  V3J 1S6,,6043190151,,,2019-12-20 00:00:00,True,,,8000,0,54943.45,0,True,O,A,50,False,ACCREC1,2019-09-09 10:20:02,,DONNY.CHENG@NEWELEVATIONCIVIL.COM;  NORM.SAGERT@NEWELEVATIONCIVIL.COM,1,False,,0,
SEABOR,A,SEABORN ENTERPRISES,79 EAST KENT AVENUE NORTH,VANCOUVER, BC  V5X 2X5,,6043247166,,,2019-07-26 00:00:00,True,,,2000,0,415.2,0,True,O,A,50,False,ACCREC1,2019-07-24 13:22:25,,KUMIKO@SEABORN.CA;  RAY@SEABORN.CA,1,False,,0,
UNIONO,A,UNION OF BC INDIAN CHIEFS,401 - 312 MAIN STREET,VANCOUVER, BC  V6A 2T2,,6049928849,,,2019-07-26 00:00:00,True,,,0,0,0,0,True,O,A,50,False,ACCREC1,2019-07-26 08:29:23,,APETERS@UBCIC.BC.CA;  JWOODS@UBCIC.BC.CA,1,False,,0,
FIRSTO,A,FIRST ON SITE RESTORATION LIMITED,60 ADMIRAL BLVD,MISSISSAUGA, ON  L5T 2W1,,6044361440,,,2020-03-06 00:00:00,True,,,10000,0,5786.89,0,True,O,A,50,False,ACCREC1,2020-03-04 16:37:16,,BCPAYABLES@FIRSTONSITE.CA,1,False,,0,
1CAPWE,A,CAP WEST FORMING LTD.,200 - 1010 SEYMOUR ST,VANCOUVER, BC V6B 0G1,AMVIA LOUTIT,6046027711,,,2019-08-07 00:00:00,True,,,0,0,0,0,True,O,A,50,True,FRANCK,2019-08-14 10:43:33,,AP.CWB@CAPWESTBUILD.COM,2,False,,0,
DARLAR,A,DARRYL LARSON,1202 - 980 COOPERAGE WAY,VANCOUVER, BC,DARRYL LARSON,6046717806,,,2019-08-23 00:00:00,True,,,1000,0,181.65,0,True,O,A,50,False,ACCREC1,2019-08-14 15:27:20,,DARRYL@VIKINGMON.COM,1,False,,0,
PEAKC2,A,PEAK CONSTRUCTION 1876 LTD.,310 - 2626 CROYDON DRIVE,SURREY, BC  V3Z 0S8,,6045316998,,,2019-09-06 00:00:00,True,,,10000,0,2492.66,0,True,O,G,50,False,ACCREC1,2019-09-09 14:52:25,,AP@PEAKGRP.COM,2,False,,0,
SHOWMA,A,SHOWMAX RENTALS INC.,8388 PRINCE EDWARD STREET,VANCOUVER, BC  V5X 3R9,,6046394629,,,2020-02-28 00:00:00,True,,,5000,0,869.34,0,True,O,A,50,False,ACCREC1,2019-08-26 11:43:49,,PETER@SHOWMAXEVENTS.COM;  DAN@SHOWMAXEVENTS.COM,1,False,,0,
REDDAL,A,REDDALE CONSTRUCTION (ELLIOTT) LTD.,#105 - 3550 MT. LEHMAN ROAD,ABBOTSFORD, BC  V2T 2M9,,6048509680,,,2020-03-13 00:00:00,True,,,5000,0,4863.34,0,True,O,A,50,False,ACCREC1,2019-10-11 12:22:33,,ALLANC@RDOFFICE.CA,3,False,,0,
STARCO,A,STAR CONCRETE FLOOR TREATMENTS,4 - 2116 25TH AVENUE NE,CALGARY, AB  T2E 6Z4,,4032872388,,SURR,2019-09-20 00:00:00,True,,,2000,0,1031.52,0,True,O,A,50,False,ACCREC1,2019-09-27 14:42:40,,ACCOUNTING@STAR-FLOORS.COM;  ALEXIS@STAR-FLOORS.COM,2,False,,0,
AURORA,A,AURORA ROOFING LM LTD.,UNIT 7 - 19427 92 AVENUE,SURREY, BC  V4N 4G6,,6043813222,,,2019-09-27 00:00:00,True,,,5000,0,386.88,0,True,O,A,50,False,ACCREC1,2019-09-25 13:34:21,,KGOSSE@AURORAROOFINGLM.CA;  JEAST@AURORAROOFINGLM.CA,1,False,,0,
ROCKYM,A,ROCKY MOUNTAINEER RAILTOURS,1755 COTTRELL STREET,VANCOUVER, BC  V6A 2L8,,6043684792,,,2019-10-18 00:00:00,True,,,5000,0,3431.88,0,True,O,A,50,False,ACCREC1,2019-10-25 14:04:26,,LMALCOLM@ROCKYMOUNTAINEER.COM;  SHAMILTON@ROCKYMOUNTAINEER.COM,1,False,,0,
OMEGAS,A,OMEGA STEEL INC.,2233 TSAWWASSEN DR.,TSAWWASSEN, BC  V4M 4G2,,6043291527,,,2019-11-29 00:00:00,True,,,5000,0,10387.6,0,True,O,A,50,False,ACCREC1,2019-10-30 08:39:23,,BOOKWORM1@TELUS.NET;  COREY@OMEGASTEELINC.CA,3,False,,0,
CREWLO,A,CREW & LOGISTICS LTD.,500 KEELE STREET, #105,TORONTO, ON  M6N 3C9,,6043650203,,,2019-11-22 00:00:00,True,,,5000,0,29707.65,0,True,O,G,50,False,BOFFICE1,2019-11-19 11:35:20,,ACCOUNTS@CREWANDLOGISTICS.COM;  AUBIN@BOLDEVENTCREATIVE.COM,1,False,,0,
GBSCON,A,GBS CONSTRUCTION MANAGERS INC.,7441 LOWLAND DRIVE,BURNABY, BC V5J 5A8,,6043178100,,,2017-12-29 00:00:00,True,,,5000,0,704.68,0,True,O,A,50,False,ACCREC1,2018-08-22 13:36:19,6046838823,GBS-AP@GBSCM.COM,1,False,,0,PMCDERMOTT@GBSCM.COM
MORNST,A,MORNINGSTAR HOMES LTD.,946 BRUNETTE AVENUE,COQUITLAM, BC  V3K 1C9,,6045210038,,SURR,2019-11-22 00:00:00,True,,,20000,0,5082.79,0,True,O,G,50,False,FRANCK,2019-07-30 00:00:00,,ACCOUNTSPAYABLE@MSTARHOMES.COM,2,False,,0,
SERVIC,A,SERVICEMASTER OF FRASER VALLEY,33557 MACLURE ROAD,ABBOTSFORD, BC  V2S 7W1,,6048528086,,,2020-03-06 00:00:00,True,,,20000,0,45345.35,0,True,O,A,50,False,ACCREC1,2019-09-27 11:32:29,,ACCOUNTING@SERVICEMASTERBC.CA,3,False,,0,
WESTNE,A,WEST COAST NEURO HEALTH CLINIC,101 - 3088 CROYDON DRIVE,SURREY, B.C.  V3Z 0T1,,6045608811,,,2019-09-30 00:00:00,True,,,1000,0,0,0,True,O,A,50,False,ACCREC1,2019-09-30 08:34:33,,FINANCE@WESTCOASTHEALTH.CA,2,False,,0,
ECOCON,A,ECO CONSTRUCTION INC.,851 MILLCREEK ROAD,NELSON, B.C.  V1L 6P9,,7809912708,,,2019-10-18 00:00:00,True,,,0,0,103.8,0,True,O,A,50,False,ACCREC1,2019-09-30 09:32:19,,DENIELLE@ECOCONSTRUCTION.BIZ,1,False,,0,
ZENTER,A,ZENTERRA MURRAYVILLE LP,216 - 2630 CROYDON DRIVE,SURREY, BC  V3Z 6P3,,7789452050,,,2020-03-13 00:00:00,True,,,5000,0,11714.72,0,True,O,A,50,False,ACCREC1,2019-12-04 11:54:08,,PAYABLES@ZENTERRA.CA,2,False,,0,
WESTPO,A,WESTPORT MANUFACTURING CO. LTD.,1122 S.W. MARINE DRIVE,VANCOUVER, B.C.  V6P 5Z3,TERRY BALFOUR,6042619326,,ADAM,2020-02-28 00:00:00,True,,,5000,0,4986.67,0,True,O,A,50,False,ACCREC1,2019-11-13 15:17:59,,AP@WEST-PORT.COM,1,False,,2,
BARBER,A,BARBER PROSTHETICS CLINIC, INC.,540 SE MARINE DRIVE,VANCOUVER, BC  V5X 2T4,,6043211115,,,2020-03-13 00:00:00,True,,,5000,0,10782,0,True,O,A,50,False,ACCREC1,2019-10-30 13:21:45,,ANGELA@BARBERPROSTHETICS.COM,1,False,,0,
LUMANA,A,LU'MA NATIVE BCH HOUSING SOCIETY,2960 NANAIMO STREET,VANCOUVER, BC  V5N 5G3,,6042095803,,,2019-12-06 00:00:00,True,,,10000,0,3144.28,0,True,O,A,50,False,ACCREC1,2019-11-25 08:17:51,,AP@LNHS.CA,1,False,,0,
CXPCEN,A,CXP CENTENNIAL EXPANSION PARTNERS,851 CENTENNIAL ROAD,VANCOUVER, BC  V6A 1A3,,6048809929,,,2020-03-13 00:00:00,True,,,5000,0,29054.76,0,True,O,A,50,False,ACCREC1,2019-11-04 16:30:47,,AP@CXP-JV.COM,1,False,,0,
SUITES,A,SUITE SUCCESS,3541 WEST 14TH AVENUE,VANCOUVER, BC  V6R 2W3,,2369995961,,,2019-11-01 00:00:00,True,,,3000,0,1089.92,0,True,O,A,50,False,ACCREC1,2019-10-30 09:04:29,,ADMIN@MYSUITESUCCESS.CA,1,False,,0,
GTRASO,A,G. TRASOLINI CONTRACTORS LTD.,908 SHERWOOD AVENUE,COQUITLAM, BC  V3K 1A6,,6047617410,,,2020-01-24 00:00:00,True,,,8000,0,5248.47,0,True,O,A,50,False,ACCREC1,2019-11-01 14:35:22,,OFFICE@GTRASOLINI.COM,1,False,,0,
BOXSCO,A,BOXSCOOP DESIGNS INC.,1806 - 8333 ANDERSON ROAD,RICHMOND, BC  V6Y 0E2,,6043154821,,,2019-10-25 00:00:00,True,,,1000,0,0,0,True,O,A,50,False,ACCREC1,2019-10-25 11:50:41,,J.LEECH@BXSDESIGNS.COM,1,False,,0,
SHININ,A,SHINING METAL TRADING INC.,UNIT 107, 6951 72ND STREET,SURREY, BC  V4G 0A2,,6049409638,,,2020-02-21 00:00:00,True,,,5000,0,2750.76,0,True,O,A,50,False,ACCREC1,2019-11-01 14:35:45,,LYDIA.CHEN@SHININGMETAL.COM,2,False,,0,
FWSCON,A,FWS CONSTRUCTION LTD.,UNIT 334 - 17 FAWCETT ROAD,COQUITLAM, BC  V3K 2V6,,7788690854,,,2019-11-29 00:00:00,True,,,5000,0,1198.75,0,True,O,A,50,False,ACCREC1,2019-12-06 12:03:56,,JAMES@FWSCONSTRUCTIONLTD.COM,1,False,,0,
WESTBU,A,WEST COAST BUILDING RESTORATION INC.,20120 STEWART CRESCENT,MAPLE RIDGE, BC  V2X 0T4,,7786284600,,,2019-11-15 00:00:00,True,,,5000,0,1307.64,0,True,O,A,50,False,ACCREC1,2019-12-17 12:46:39,,ACCOUNTS@WCBR.CA; ADAM@WCBR.CA,1,False,,0,
KERRCO,A,KERR CONSTRUCTION,1676 W 75TH AVENUE,VANCOUVER, BC  V6P 6G2,,6042630343,,,2019-12-06 00:00:00,True,,,7500,0,2296.58,0,True,O,A,50,False,ACCREC1,2019-12-02 15:45:27,,BILLING@KERRCONSTRUCTION.CA,1,False,,0,
ELEVAT,A,ELEVATE CONSTRUCTION AND MANAGEMENT,309 - 1111 LYNN VALLEY ROAD,NORTH VANCOUVER, BC  V7J 3V4,,6042403725,,,2020-02-07 00:00:00,True,,,0,0,1557,0,True,O,A,50,False,ACCREC1,2019-12-06 11:08:38,,ACCOUNTING@ELEVATECONSTRUCTION.CA;  KARL@ELEVATECONSTRUCTION.CA,1,False,,0,
TRAINE,A,TRAINE CONSTRUCTION & DEVELOPMENT LTD.,500 - 1708 DOLPHIN AVENUE,KELOWNA, BC,,2508012673,,,2020-03-13 00:00:00,True,,,15000,0,45408.04,0,True,O,A,50,False,ACCREC1,2019-12-09 15:02:38,,MFIGURA@TRAINE.CA;  ACCOUNTING@TRAINE.CA,3,False,,0,
PUROLA,A,PUROLATOR INC.,2727 MEADOWPINE BOULEVARD,MISSISSAUGA, ON L5N 8C7,,8003264963,,,2020-03-13 00:00:00,True,,,50000,0,34530.91,0,True,O,A,50,False,ACCREC1,2020-02-14 15:31:53,,TRESE.CHIEN@PUROLATOR.COM; EPALMA@PUROLATOR.COM,1,False,,0,
NEILSM,A,NEIL SMITH CONSTRUCTION,#2 - 130 ENGLISH BLUFF ROAD,DELTA, BC  V4M 2M8,,7782296444,,,2019-12-13 00:00:00,True,,,5000,0,458.76,0,True,O,A,50,False,ACCREC1,2019-12-04 15:44:20,,ADMIN@NSCLTD.CA,2,False,,0,
TEST,A,TEST - DO NOT USE,,,,,,,2017-01-25 00:00:00,True,,,0,0,0,0,True,O,A,50,True,SUPER,2017-06-28 11:48:37,,,1,False,,0,
999999,A,Working Elsewhere,240 - 111 West Hastings,Vancouver,,,,,2018-10-16 00:00:00,True,,,0,0,0,0,True,O,A,50,False,GAVIN,2018-10-16 13:28:17,,,1,False,,0,
FAIRFI,A,FAIRFIELD PROFESSIONAL BUILDING,32207 GOLDEN AVENUE,ABBOTSFORD, BC  V2T 5C5,,6042170334,,,2020-01-31 00:00:00,True,,,1000,0,958,0,True,O,A,50,False,ACCREC1,2019-12-02 00:00:00,,JASBIRMANKU@HOTMAIL.COM,3,False,,0,
GRECAN,A,THE GREAT CANADIAN LANDSCAPING CO. LTD,118 GARDEN AVENUE,NORTH VANCOUVER, BC V7P 3H2,,,,,2020-01-10 00:00:00,True,,,0,0,0,0,True,O,A,50,False,FRANCK,2020-01-10 12:17:41,,AP@GCLC.CA,1,False,,0,
CMGT1,A,CMGT CONSTRUCTION GROUP LTD.,110 - 8828 HEATHER STREET,VANCOUVER, BC  V5P 3S8,,6042222622,,,2020-02-07 00:00:00,True,,,2500,0,207.6,0,True,O,A,50,False,ACCREC1,2020-01-03 15:27:37,,IANFUNG@HOTMAIL.COM,1,False,,0,
NOTACO,A,NOTACO HOLDINGS INC./ESCENTS,2214 VAUXHALL PLACE,RICHMOND, BC  V6V 1Z9,,6044468149,,,2020-01-17 00:00:00,True,,,2000,0,363.3,0,True,O,A,50,False,ACCREC1,2020-01-23 11:07:01,,ACCOUNTSPAYABLE@ESCENTS.CA,1,False,,0,
THEBES,A,THE BEST SHOP (VHM IMPORT),UNIT 960, 5300 NO.3 ROAD,RICHMOND, BC  V6X 2X9,,7783165825,,,2019-12-20 00:00:00,True,,,200,0,103.8,0,True,O,A,50,False,ACCREC1,2020-01-17 10:53:45,,THEBESTSHOPCANADA@GMAIL.COM;  VAN1.THEBESTSHOP@GMAIL.COM,4,False,,0,
RAICOR,A,RAICOR CONTRACTING LTD,2225 HARTLEY AVENUE,COQUITLAM, BC  V3K 1W9,,6046905755,,,2020-02-21 00:00:00,True,,,5000,0,295.6,0,True,O,A,50,False,ACCREC1,2020-02-03 16:55:52,,INVOICING@RAICOR.COM;  SAM@RAICOR.COM,1,False,,0,
PROSNO,A,PRO SNOW SOLUTIONS,34906 ACKERMAN COURT,ABBOTSFORD, BC  V2S 8J9,,6048357669,,,2020-01-24 00:00:00,True,,,10000,0,2238.19,0,True,O,A,50,False,ACCREC1,2020-02-05 16:37:10,,ACCOUNTING@PROSNOWSOLUTIONS.COM;  TEAM@PROSNOWSOLUTIONS.COM,3,False,,0,
XYPEXC,A,XYPEX CHEMICAL CORPORATION,13731 MAYFIELD PLACE,RICHMOND, BC  V6V 2G9,,6042735265,,,2020-03-13 00:00:00,True,,,5000,0,9184.35,0,True,O,A,50,False,ACCREC1,2020-01-27 12:48:07,,VIJAY@XYPEX.COM;  SHARON.ZHANG@XYPEX.COM,1,False,,0,
MATCON,A,MATCON DEMOLITION LTD.,2208 HARTLEY AVENUE,COQUITLAM, BC  V3K 6X3,,7789189304,,,2020-03-13 00:00:00,True,,,0,0,11082.02,0,True,O,A,50,False,ACCREC1,2020-02-28 16:40:27,,INFO@MATCON.CA,1,False,,0,
SEARAY,A,SEARAY FOODS INC.,6511 GRAYBAR RD,RICHMOND, BC V6W 1H3,,6043038788,,,2020-03-13 00:00:00,True,,,10000,0,2964.81,0,True,O,A,50,False,ACCREC1,2020-02-03 16:12:00,,VIVIANCHAN@SEARAYFISH.COM,2,False,,0,
TRADEX,A,TRADEX TOURISM ABBOTSFORD SOCIETY,1190 CORNELL STREET,ABBOTSFORD, BC  V2T 6H5,,6045571478,,,2020-03-13 00:00:00,True,,,5000,0,3907.1,0,True,O,A,50,False,ACCREC1,2020-01-28 10:32:36,,LBESSE@FVTRADEX.COM;  KBROWN@FVTRADEX.COM,3,False,,0,
AEGEAN,A,AEGEAN HOME SERVICES LTD.,220 EAST 45TH AVENUE,VANCOUVER, BC  V5W 1X1,,6043526383,,,2020-03-13 00:00:00,True,,,5000,0,8872.7,0,True,O,A,50,False,ACCREC1,2020-03-23 08:57:08,,ALPHA@AEGEANHOMESERVICES.CA,1,False,,0,
POWDRY,A,POWER DRYWALL (2005) LTD.,19855 98TH AVENUE,LANGLEY, BC V1M 2X5,,6046264900,,,2020-03-13 00:00:00,True,,,10000,0,7654.38,0,True,O,A,50,False,ACCREC1,2020-03-09 14:14:18,,RONDA@THEPOWERGRP.COM,3,False,,0,
ATHOUL,A,ATHOULA CONSTRUCTION LTD.,373D - 13988 CAMBIE ROAD,RICHMOND, BC  V6V 2K4,BABBU,6047258171,,,2020-02-28 00:00:00,True,,,2000,0,675.48,0,True,O,A,50,False,ACCREC1,2020-03-04 14:41:41,,ATHOULAHOMES@GMAIL.COM,1,False,,0,
CURVEC,A,CURVE CONSTRUCTION INC.,401 - 850 WEST HASTINGS STREET,VANCOUVER, BC  V6C 1E1,RUKAYA ASHOUR,,,,2020-03-13 00:00:00,True,,,0,0,2520.79,0,True,O,A,50,False,ACCREC1,2020-02-24 13:43:19,,INVOICING@CURVEGROUP.CA,1,False,,0,
ECONOS,A,ECONOSPAN STRUCTURES CORP.,472 VLA ROAD,CHASE, BC V0E 1M0,,,,,2020-03-13 00:00:00,True,,,10000,0,1078,0,True,O,A,50,False,ACCREC1,2020-03-09 13:31:02,,DIANE@ECONOSPAN.COM,2,False,,0,
GLOBA2,A,GLOBAL CONVENTION SERVICES LTD.,PO BOX 2329,SAINT JOHN, NB  E2L 1Y5,,6043538442,,,2020-03-02 00:00:00,True,,,0,0,0,0,True,O,A,50,False,ACCREC1,2020-03-09 17:28:18,,ACCOUNTING@GLOBALCONVENTION.CA; ECHAN@GLOBALCONVENTION.CA,1,False,,0,
LODAM,A,LODAM CONSTRUCTION,PO BOX 2502 STATION A,ABBOTSFORD, BC  V2T 6R3,,6045573865,,,2020-03-13 00:00:00,True,,,0,0,862.4,0,True,O,A,50,False,ACCREC1,2020-03-23 16:44:04,,ACCOUNTING@LODAM.CA,3,False,,0,
DUFFYB,A,DUFFY BAKER CONTRACTING,1277 COMMERCIAL WAY,PENTICTON, BC  V2A 3H4,,2504600326,,,2020-03-19 00:00:00,True,,,0,0,0,0,True,O,A,50,False,ACCREC1,2020-03-23 16:43:30,,ACCOUNTING@TRAINE.CA,3,False,,0,
IRONM1,A,IRON MOUNTAIN CONSTRUCTION GROUP LTD.,3936 GALER WAY,PORT COQUITLAM, B.C.  V3B 2R2,,6047634648,,RC,2019-09-20 00:00:00,True,,,3000,0,3258.8,0,True,O,A,50,False,ACCREC1,2018-02-07 10:11:46,,JASON@IRONMOUNTAINCONSTRUCTION.CA,1,False,,0,
ATSTO,A,A.T. STORRS LTD.,1353 EAST PENDER STREET,VANCOUVER, BC V5K 1V7,,6047343211,,RL,2017-06-16 00:00:00,True,,,5000,0,2361.76,0,True,O,A,50,False,ACCREC1,2018-08-22 10:02:06,6047343100,TRACY@ATSTORRS.COM,1,False,,0,
RESSHO,A,THE RESTORATION SHOP - USE RESTOR,,,,,,,2017-08-10 00:00:00,True,,,0,0,0,0,True,O,A,50,False,ACCREC1,2020-03-09 09:53:15,,,1,False,,0,
PANCO1,A,PANTERA CONSTRUCTION LTD.,1625 PETERS ROAD,NORTH VANCOUVER, BC V7J 1Y7,,6046575693,,,2019-02-08 00:00:00,True,,,5000,0,95.8,0,True,O,A,50,False,ACCREC1,2018-08-27 15:41:32,,ELIZABETH@PANTERACONSTRUCTION.CA,1,False,,0,
TRUEMA,A,TRUE MARK INVESTMENTS,9450 222 STREET,LANGLEY, BC   V1M 3T7,,6043406816,,SURR,2018-05-25 00:00:00,True,,,3000,0,95.8,0,True,O,A,50,False,ACCREC1,2018-08-28 10:55:06,,PAULSMAILROOM@GMAIL.COM,1,False,,0,
